,x0,y0,size : 0,x1,y1,size : 1,x2,y2,size : 2,x3,y3,size : 3,x4,y4,size : 4,x5,y5,size : 5
223,1573.0,375.0,,1631.5,554.5,,1143.5,237.5,,1069.5,96.5,,614.5,228.0,,1261.5,666.5,
224,1573.0,372.0,,1631.5,554.5,,1143.5,237.5,,1069.5,95.5,,613.5,226.0,,1262.0,666.0,
225,1572.0,373.0,,1630.5,554.5,,1143.5,236.5,,1069.0,96.0,,613.0,227.0,,1262.5,666.5,
226,1573.0,373.0,,1630.5,553.5,,1141.5,236.0,,1069.5,95.5,,612.5,226.0,,1260.5,666.5,
227,1572.0,373.5,,1632.0,552.0,,1142.5,236.5,,1068.5,95.5,,613.0,225.5,,1260.0,666.5,
228,1572.0,374.0,,1631.0,553.0,,1140.5,237.0,,1069.5,96.5,,613.0,224.5,,1260.5,666.5,
229,1572.0,374.0,,1631.0,554.0,,1140.5,237.5,,1069.5,96.5,,612.5,224.5,,1260.0,664.0,
230,1573.0,374.0,,1631.0,553.0,,1140.5,237.5,,1068.5,96.5,,613.5,225.0,,1260.0,664.5,
231,1572.5,373.5,,1632.0,553.0,,1140.5,237.0,,1069.5,95.5,,614.0,225.0,,1260.0,664.0,
232,1573.0,373.5,,1632.0,552.0,,1140.5,237.0,,1069.5,94.5,,613.5,225.5,,1259.5,663.5,
233,1572.0,374.0,,1632.0,552.0,,1140.5,237.5,,1068.5,94.5,,614.0,225.5,,1259.0,662.5,
234,1572.0,374.0,,1632.5,552.5,,1139.5,237.5,,1068.5,93.5,,614.5,225.5,,1259.5,662.0,
235,1572.5,373.5,,1633.5,551.5,,1139.5,238.5,,1068.5,93.5,,615.0,225.5,,1260.0,663.5,
236,1572.5,373.5,,1633.5,551.5,,1138.5,236.5,,1069.5,93.5,,615.0,225.0,,1259.0,662.0,
237,1572.5,374.0,,1633.0,552.0,,1139.5,236.0,,1069.5,93.5,,615.5,224.0,,1259.0,663.0,
238,1573.0,373.5,,1633.5,551.5,,1140.5,234.0,,1069.5,93.5,,615.5,224.0,,1259.0,663.0,
239,1572.0,373.0,,1633.5,552.5,,1140.5,232.5,,1069.5,93.5,,614.5,223.5,,1258.0,663.5,
240,1573.0,374.0,,1633.5,552.5,,1139.5,231.0,,1069.5,94.5,,614.5,223.0,,1258.0,663.0,
241,1573.0,373.5,,1633.5,553.5,,1138.5,230.5,,1069.5,95.5,,615.0,222.0,,1257.5,662.5,
242,1573.0,373.0,,1632.5,552.5,,1137.5,230.5,,1068.5,94.5,,615.5,222.5,,1257.5,662.5,
243,1572.5,373.5,,1632.5,552.5,,1138.5,230.5,,1069.5,94.5,,615.0,223.0,,1256.5,664.0,
244,1574.5,374.5,,1632.5,553.5,,1139.5,231.5,,1069.5,94.5,,614.5,222.0,,1256.0,664.5,
245,1574.5,373.5,,1632.0,553.0,,1140.5,232.0,,1069.5,95.5,,614.0,223.0,,1257.0,663.0,
246,1572.5,373.5,,1631.0,552.0,,1139.5,233.0,,1070.5,96.5,,613.5,222.5,,1257.0,664.0,
247,1572.5,374.5,,1632.0,552.0,,1137.5,232.5,,1070.5,96.5,,614.0,221.5,,1258.5,666.0,
248,1573.0,373.0,,1632.0,552.0,,1137.5,232.5,,1069.5,97.5,,613.5,221.5,,1258.0,667.0,
249,1572.0,373.0,,1632.0,552.0,,1136.5,232.0,,1071.5,95.5,,613.5,222.5,,1258.5,668.0,
250,1573.0,374.0,,1633.0,553.0,,1136.5,231.0,,1071.5,95.5,,614.5,222.5,,1259.0,667.5,
251,1572.0,373.0,,1633.0,552.0,,1135.5,230.0,,1071.5,96.5,,614.0,220.5,,1258.5,666.5,
252,1573.0,374.0,,1631.5,551.5,,1134.5,230.5,,1070.5,97.5,,614.0,221.0,,1259.0,666.0,
253,1572.0,373.5,,1632.0,552.0,,1135.5,231.0,,1070.5,97.5,,614.0,220.0,,1258.0,667.0,
254,1574.0,373.5,,1631.5,551.5,,1136.5,231.0,,1070.5,96.5,,613.0,218.5,,1259.0,667.0,
255,1573.5,373.0,,1631.5,551.5,,1137.5,229.5,,1070.5,96.5,,612.0,218.5,,1260.0,666.5,
256,1573.0,374.0,,1631.5,551.5,,1136.5,228.5,,1070.5,96.5,,611.5,218.0,,1260.0,666.0,
257,1573.0,373.0,,1631.5,551.5,,1135.5,228.0,,1069.5,96.5,,611.5,218.0,,1260.0,666.0,
258,1572.0,374.0,,1631.5,551.0,,1135.5,227.0,,1069.5,96.5,,609.5,218.0,,1259.0,664.5,
259,1573.0,373.0,,1630.5,550.5,,1135.5,227.0,,1069.5,96.5,,609.0,217.5,,1259.0,664.5,
260,1573.0,373.0,,1630.5,550.5,,1137.5,227.0,,1069.5,96.5,,609.5,215.5,,1258.0,664.5,
261,1572.0,373.0,,1630.5,550.5,,1134.5,227.5,,1069.5,96.5,,608.5,215.5,,1258.0,665.0,
262,1574.0,373.0,,1631.5,550.5,,1135.5,228.5,,1069.5,97.5,,607.5,216.0,,1259.0,666.0,
263,1573.5,374.0,,1631.0,550.0,,1136.5,229.0,,1069.5,97.5,,608.0,214.0,,1260.0,666.0,
264,1574.0,373.0,,1631.0,549.5,,1137.5,228.5,,1069.5,97.5,,608.0,214.5,,1259.0,666.5,
265,1574.0,373.5,,1631.5,550.5,,1138.5,226.5,,1069.5,97.5,,607.5,215.0,,1260.0,666.0,
266,1573.0,373.0,,1631.0,551.0,,1138.5,227.5,,1069.5,97.5,,607.0,214.5,,1260.5,666.0,
267,1573.0,373.0,,1628.0,550.0,,1137.5,227.0,,1069.5,97.5,,607.0,215.0,,1260.0,666.0,
268,1572.0,374.0,,1629.0,551.0,,1135.5,225.5,,1070.5,97.5,,607.5,215.0,,1259.0,666.5,
269,1572.0,373.5,,1627.5,550.5,,1133.5,224.5,,1070.5,97.5,,607.5,215.0,,1258.0,667.0,
270,1572.5,373.5,,1628.0,550.0,,1135.5,224.5,,1069.5,97.5,,608.5,216.0,,1258.0,667.0,
271,1573.0,373.0,,1627.5,550.5,,1135.5,225.0,,1068.5,97.5,,609.0,216.0,,1259.0,668.0,
272,1573.0,373.0,,1628.0,550.0,,1135.5,224.5,,1068.5,98.5,,609.0,215.5,,1260.0,667.5,
273,1572.0,374.0,,1628.0,548.5,,1135.5,222.5,,1069.5,99.5,,609.0,215.5,,1260.0,666.5,
274,1573.0,373.5,,1627.5,548.5,,1135.5,221.5,,1070.5,99.5,,609.0,216.5,,1259.0,666.5,
275,1573.0,373.0,,1628.0,550.0,,1137.5,221.5,,1070.5,99.5,,609.5,217.0,,1259.0,665.0,
276,1572.0,374.0,,1627.5,548.5,,1136.5,221.5,,1071.5,99.5,,610.5,216.5,,1259.5,666.5,
277,1573.5,374.0,,1627.5,548.5,,1135.5,221.0,,1071.5,98.5,,610.0,217.5,,1261.0,667.0,
278,1573.0,373.0,,1627.0,548.5,,1136.5,222.0,,1071.5,98.5,,610.0,218.0,,1260.0,668.0,
279,1573.5,373.0,,1628.5,548.5,,1136.5,222.5,,1071.5,99.5,,610.0,218.5,,1259.0,667.0,
280,1574.0,373.0,,1628.0,549.0,,1137.5,222.0,,1072.5,98.5,,609.5,218.5,,1260.0,667.5,
281,1573.5,374.0,,1628.0,550.0,,1137.5,221.5,,1071.5,99.5,,609.0,218.5,,1261.0,667.0,
282,1574.0,374.0,,1628.5,549.5,,1137.5,222.5,,1071.5,99.5,,608.5,219.0,,1260.0,667.5,
283,1574.0,373.5,,1628.5,550.5,,1137.5,221.5,,1071.5,99.5,,608.0,218.5,,1258.0,665.5,
284,1574.0,373.0,,1628.0,550.0,,1138.5,220.5,,1071.5,99.5,,608.0,218.0,,1259.0,665.0,
285,1574.0,373.0,,1626.5,548.5,,1140.5,220.5,,1072.5,99.5,,608.0,218.5,,1260.0,665.0,
286,1573.5,373.0,,1627.5,549.0,,1140.5,221.0,,1073.5,99.5,,608.5,218.5,,1260.0,666.0,
287,1573.0,373.0,,1627.5,550.5,,1140.5,221.5,,1072.5,99.5,,608.0,218.5,,1260.0,666.0,
288,1573.0,372.5,,1627.5,550.5,,1141.5,222.5,,1072.5,99.5,,607.0,218.5,,1261.0,666.0,
289,1572.0,373.0,,1627.5,549.5,,1141.5,221.5,,1071.5,99.5,,608.0,217.0,,1261.0,667.0,
290,1573.0,373.0,,1627.5,549.5,,1140.5,221.5,,1071.5,98.5,,608.0,217.5,,1263.0,667.5,
291,1573.0,374.0,,1627.5,550.5,,1140.5,221.5,,1070.5,98.5,,608.0,217.5,,1263.0,668.5,
292,1572.0,375.0,,1627.5,550.5,,1139.5,223.5,,1070.5,98.5,,608.5,217.5,,1261.0,668.0,
293,1572.0,374.0,,1627.0,551.0,,1139.5,224.5,,1071.5,99.5,,608.0,218.0,,1263.0,668.0,
294,1573.0,374.0,,1628.0,551.0,,1139.5,224.5,,1071.5,98.5,,608.0,218.5,,1263.0,666.5,
295,1572.0,374.0,,1627.5,551.5,,1139.5,225.0,,1071.5,98.5,,608.0,219.0,,1264.0,664.5,
296,1573.0,374.0,,1627.5,550.5,,1140.5,226.5,,1071.5,99.5,,608.5,218.0,,1263.0,664.5,
297,1572.0,374.0,,1628.0,550.0,,1141.5,227.5,,1071.5,99.5,,609.0,218.0,,1264.0,666.5,
298,1573.0,374.0,,1628.5,551.0,,1141.5,226.5,,1072.5,99.5,,610.0,218.0,,1263.0,666.0,
299,1572.0,373.0,,1628.5,550.5,,1140.5,226.5,,1072.5,99.5,,610.5,217.0,,1264.0,666.0,
300,1573.0,373.5,,1628.5,550.5,,1140.5,227.5,,1071.5,99.5,,611.0,216.5,,1266.0,665.5,
301,1572.5,373.5,,1627.5,550.5,,1140.5,228.5,,1072.5,100.5,,610.5,216.0,,1266.0,665.0,
302,1573.0,374.0,,1627.5,550.5,,1140.5,229.5,,1072.5,100.5,,612.0,216.5,,1267.0,665.0,
303,1572.0,373.0,,1628.0,550.0,,1140.5,228.5,,1073.5,101.5,,611.0,215.0,,1268.0,662.5,
304,1572.0,374.5,,1627.0,550.0,,1141.5,228.0,,1074.5,101.5,,612.0,214.5,,1268.5,662.0,
305,1573.0,374.0,,1627.5,550.5,,1140.5,228.0,,1074.5,100.5,,612.0,214.0,,1267.0,662.5,
306,1573.0,374.0,,1627.5,549.5,,1140.5,227.5,,1074.5,99.5,,613.0,214.5,,1266.5,663.0,
307,1573.0,374.0,,1627.5,550.5,,1141.5,227.5,,1073.5,99.5,,612.5,214.5,,1266.0,662.0,
308,1573.0,374.0,,1628.5,550.5,,1140.5,227.0,,1075.5,99.5,,613.0,214.0,,1265.5,662.5,
309,1572.0,374.0,,1628.5,550.5,,1140.5,228.0,,1074.5,99.5,,613.5,213.0,,1265.0,662.5,
310,1572.5,373.0,,1627.5,550.5,,1139.5,228.5,,1074.5,99.5,,613.0,212.0,,1265.5,662.5,
311,1572.0,373.5,,1628.0,550.0,,1140.5,229.0,,1075.5,98.5,,614.0,211.0,,1266.0,662.5,
312,1573.0,374.0,,1628.0,550.0,,1140.5,229.5,,1074.5,99.5,,614.5,211.5,,1266.0,663.0,
313,1572.0,374.0,,1628.0,550.0,,1141.5,230.0,,1074.5,99.5,,615.5,210.5,,1266.5,662.0,
314,1573.0,375.0,,1627.5,549.5,,1141.5,229.5,,1074.5,99.5,,616.5,210.5,,1267.5,663.0,
315,1572.0,374.0,,1627.0,549.0,,1140.5,229.0,,1075.5,99.5,,616.5,211.0,,1268.0,662.5,
316,1572.0,374.0,,1625.0,548.5,,1140.5,229.5,,1076.5,99.5,,616.5,211.0,,1268.5,661.0,
317,1573.0,374.0,,1626.5,549.5,,1140.5,229.5,,1076.5,100.5,,616.5,211.5,,1267.0,660.0,
318,1572.0,373.5,,1626.5,549.5,,1140.5,229.5,,1076.5,100.5,,616.5,212.0,,1268.0,660.0,
319,1573.0,373.0,,1625.5,549.5,,1141.5,231.0,,1076.5,100.5,,616.0,212.0,,1265.0,662.0,
320,1573.0,374.0,,1626.5,549.5,,1141.5,232.5,,1076.5,101.5,,616.5,212.5,,1267.0,661.5,
321,1574.0,373.0,,1626.5,550.5,,1141.5,232.5,,1076.5,100.5,,615.0,212.0,,1267.0,662.0,
322,1573.0,374.0,,1626.5,551.5,,1141.5,232.5,,1077.5,100.5,,617.5,212.5,,1266.5,661.5,
323,1572.0,373.5,,1625.5,550.5,,1141.5,231.5,,1077.5,100.5,,616.5,211.5,,1266.0,661.5,
324,1572.0,374.0,,1626.5,551.5,,1141.5,232.0,,1077.5,100.5,,618.0,209.0,,1268.0,661.0,
325,1573.0,374.0,,1626.5,552.5,,1140.5,232.0,,1076.5,100.5,,618.0,210.0,,1269.0,661.5,
326,1572.0,374.0,,1625.5,552.5,,1141.5,232.0,,1074.5,100.5,,618.5,210.5,,1268.5,660.5,
327,1572.5,374.5,,1625.5,552.5,,1141.5,232.0,,1073.5,100.5,,619.5,210.5,,1269.5,659.5,
328,1573.0,373.5,,1626.0,552.5,,1141.5,232.0,,1074.5,99.5,,619.5,211.5,,1268.5,659.0,
329,1573.0,374.0,,1626.5,551.5,,1142.5,233.5,,1074.5,99.5,,619.0,212.5,,1268.5,660.0,
330,1572.0,374.0,,1626.5,551.5,,1141.5,233.5,,1074.5,99.5,,618.5,212.5,,1269.0,661.5,
331,1573.5,375.0,,1627.0,552.0,,1141.5,233.5,,1074.5,99.5,,618.5,212.5,,1269.0,661.5,
332,1574.0,374.0,,1626.0,549.0,,1141.5,233.0,,1074.5,98.5,,619.5,210.5,,1269.0,662.0,
333,1573.0,374.0,,1626.5,550.5,,1142.5,233.5,,1073.5,99.5,,619.0,209.5,,1270.0,662.5,
334,1573.0,374.0,,1627.5,549.5,,1143.5,233.5,,1073.5,99.5,,619.5,210.5,,1269.0,663.0,
335,1573.0,373.0,,1628.0,550.0,,1145.5,234.5,,1074.5,100.5,,619.5,210.5,,1268.5,663.0,
336,1572.0,373.5,,1628.0,550.0,,1144.5,234.5,,1074.5,101.5,,618.5,210.5,,1267.5,663.0,
337,1573.0,374.0,,1628.0,549.0,,1144.5,236.5,,1074.5,102.5,,619.0,211.0,,1267.0,662.5,
338,1572.5,373.0,,1628.0,549.0,,1144.5,236.5,,1074.5,102.5,,618.0,211.0,,1267.5,660.0,
339,1573.0,373.0,,1628.0,549.0,,1144.5,237.5,,1074.5,103.5,,619.0,211.0,,1268.0,659.0,
340,1573.0,373.0,,1628.5,549.5,,1143.5,237.5,,1074.5,102.5,,618.5,211.5,,1268.0,658.5,
341,1573.0,373.0,,1628.0,549.0,,1143.5,237.0,,1074.5,101.5,,618.5,211.5,,1267.0,659.0,
342,1573.0,373.0,,1628.0,549.0,,1144.5,237.5,,1074.5,100.5,,620.0,212.0,,1268.0,658.5,
343,1574.0,373.0,,1628.5,547.5,,1145.5,236.5,,1074.5,100.5,,620.5,212.5,,1268.0,658.5,
344,1573.0,373.0,,1628.5,549.5,,1146.5,238.5,,1073.5,100.5,,620.5,212.5,,1268.0,657.5,
345,1573.0,373.5,,1628.0,550.0,,1146.5,238.0,,1073.5,100.5,,620.0,214.0,,1268.0,658.5,
346,1573.0,373.0,,1629.0,549.0,,1144.5,238.0,,1073.5,100.5,,619.0,214.0,,1268.0,659.5,
347,1573.0,372.5,,1628.5,548.5,,1145.5,239.5,,1072.5,100.5,,619.5,213.5,,1268.0,659.0,
348,1572.0,374.0,,1628.0,548.0,,1145.5,239.0,,1072.5,100.5,,619.0,212.5,,1269.0,658.5,
349,1572.0,373.5,,1628.0,549.0,,1146.5,239.5,,1072.5,99.5,,620.0,214.0,,1270.0,658.5,
350,1572.0,374.0,,1628.5,548.5,,1147.5,238.5,,1072.5,98.5,,620.0,215.0,,1269.0,659.0,
351,1573.0,374.0,,1628.0,548.0,,1147.5,236.5,,1072.5,98.5,,620.0,215.0,,1269.0,659.0,
352,1573.0,374.0,,1628.0,547.0,,1146.5,237.5,,1072.5,99.5,,621.0,214.0,,1268.0,659.0,
353,1573.0,373.5,,1627.5,547.5,,1145.5,239.5,,1071.5,99.5,,621.0,213.0,,1266.5,659.5,
354,1572.0,372.5,,1628.0,547.0,,1145.5,239.5,,1072.5,99.5,,619.0,213.0,,1267.0,658.5,
355,1573.0,374.0,,1627.5,547.5,,1144.5,240.5,,1073.5,98.5,,620.5,213.5,,1267.0,660.0,
356,1573.0,373.5,,1627.5,547.5,,1144.5,241.5,,1072.5,99.5,,621.0,214.0,,1266.5,659.5,
357,1572.0,373.0,,1627.5,546.5,,1143.5,241.5,,1072.5,98.5,,621.0,214.0,,1267.5,659.5,
358,1573.0,374.0,,1627.0,547.0,,1145.5,242.5,,1072.5,99.5,,622.0,215.0,,1267.5,659.5,
359,1572.5,373.5,,1627.0,547.0,,1144.5,240.5,,1072.5,99.5,,621.5,213.5,,1267.0,657.0,
360,1573.0,373.0,,1628.5,547.5,,1144.5,240.5,,1072.5,98.5,,621.0,213.0,,1268.0,659.5,
361,1573.0,374.0,,1629.0,547.0,,1145.5,242.0,,1072.5,97.5,,621.0,214.0,,1267.5,660.5,
362,1572.0,374.0,,1629.5,547.5,,1143.5,243.0,,1072.5,97.5,,622.0,213.0,,1268.5,661.0,
363,1573.0,373.5,,1630.0,548.0,,1142.5,242.5,,1072.5,98.5,,621.0,214.0,,1268.5,661.0,
364,1572.5,372.5,,1630.5,547.5,,1141.5,242.5,,1072.5,99.5,,623.0,214.0,,1267.0,660.5,
365,1571.5,373.0,,1630.0,547.0,,1141.5,242.5,,1073.5,100.5,,622.5,213.5,,1267.5,661.0,
366,1572.0,373.0,,1629.5,547.5,,1141.5,242.5,,1073.5,100.5,,621.5,213.5,,1268.0,661.0,
367,1572.0,373.5,,1631.0,548.0,,1140.5,243.5,,1073.5,100.5,,622.0,214.0,,1265.5,660.5,
368,1572.0,374.0,,1631.5,549.0,,1140.5,243.5,,1072.5,101.5,,621.0,213.0,,1265.0,660.5,
369,1573.0,374.0,,1632.5,548.5,,1140.5,242.5,,1072.5,101.5,,621.5,215.5,,1266.5,660.5,
370,1572.0,373.5,,1632.5,549.0,,1140.5,242.0,,1073.5,101.5,,620.5,215.0,,1267.5,661.5,
371,1573.0,373.5,,1633.0,548.0,,1140.5,241.5,,1074.5,101.5,,620.5,214.5,,1268.0,661.5,
372,1572.5,374.0,,1633.0,548.0,,1141.5,242.5,,1074.5,102.5,,620.0,215.0,,1267.0,660.5,
373,1572.0,373.0,,1633.5,547.5,,1142.5,242.5,,1073.5,102.5,,621.0,217.0,,1268.0,659.5,
374,1573.0,373.0,,1634.5,548.5,,1142.5,242.5,,1073.5,103.5,,621.0,217.0,,1268.0,658.0,
375,1572.0,373.0,,1635.0,549.0,,1141.5,242.5,,1073.5,103.5,,621.5,216.5,,1267.0,658.0,
376,1573.0,373.5,,1634.5,547.5,,1142.5,242.5,,1073.5,103.5,,620.5,216.5,,1266.5,658.0,
377,1572.0,373.0,,1634.5,548.5,,1143.5,243.5,,1073.5,103.5,,620.5,216.5,,1268.5,658.0,
378,1572.5,373.5,,1634.5,548.5,,1143.5,244.5,,1073.5,102.5,,620.5,217.5,,1268.5,657.5,
379,1571.5,374.0,,1634.0,548.0,,1142.5,245.5,,1073.5,102.5,,621.0,218.0,,1268.0,657.5,
380,1572.0,374.0,,1634.0,547.0,,1143.5,245.5,,1073.5,102.5,,622.0,219.0,,1266.0,657.0,
381,1572.0,374.0,,1634.0,547.0,,1143.5,244.5,,1073.5,103.5,,621.5,219.5,,1266.5,656.0,
382,1572.0,373.5,,1634.5,546.5,,1143.5,245.0,,1073.5,103.5,,623.0,219.0,,1267.0,655.5,
383,1574.0,372.0,,1634.5,546.5,,1143.5,244.5,,1074.5,103.5,,623.0,218.0,,1266.0,656.5,
384,1572.0,373.0,,1635.0,547.0,,1142.5,242.5,,1075.5,103.5,,623.5,217.5,,1265.0,656.5,
385,1573.0,372.5,,1633.0,547.5,,1142.5,243.5,,1074.5,103.5,,623.5,217.5,,1265.5,657.0,
386,1573.0,373.0,,1633.5,548.5,,1141.5,243.0,,1075.5,103.5,,622.5,217.5,,1265.5,656.5,
387,1572.0,373.0,,1632.5,547.5,,1141.5,244.5,,1074.5,102.5,,622.5,217.5,,1265.5,657.0,
388,1572.5,373.0,,1633.5,548.0,,1140.5,245.0,,1074.5,103.5,,622.5,218.5,,1267.0,657.0,
389,1571.5,373.5,,1634.0,549.0,,1139.5,244.5,,1074.5,103.5,,622.5,218.5,,1267.5,656.0,
390,1572.0,373.0,,1634.5,548.5,,1139.5,244.0,,1074.5,102.5,,622.5,219.5,,1268.0,657.5,
391,1571.5,374.0,,1635.0,549.0,,1140.5,243.0,,1075.5,102.5,,621.5,219.5,,1270.0,656.5,
392,1571.0,374.0,,1635.0,548.5,,1141.5,242.5,,1076.5,101.5,,622.5,218.5,,1269.0,655.0,
393,1572.0,374.0,,1635.0,547.0,,1141.5,242.0,,1075.5,101.5,,622.5,218.5,,1268.5,654.5,
394,1571.5,373.0,,1635.5,547.5,,1142.5,242.0,,1075.5,102.5,,622.5,219.5,,1269.0,654.5,
395,1572.0,373.0,,1635.0,547.0,,1143.5,242.0,,1074.5,102.5,,623.5,219.5,,1267.5,655.0,
396,1572.0,373.0,,1633.0,547.0,,1143.5,242.5,,1075.5,102.5,,623.0,218.5,,1266.5,654.5,
397,1573.0,373.0,,1633.5,546.5,,1143.5,242.0,,1076.5,103.5,,622.5,219.5,,1267.5,654.0,
398,1571.0,373.5,,1634.0,546.0,,1145.5,242.5,,1076.5,102.5,,624.0,219.0,,1266.5,654.0,
399,1572.5,374.5,,1632.5,544.5,,1146.5,242.5,,1076.5,100.5,,624.0,220.0,,1267.0,654.0,
400,1572.0,374.0,,1633.0,545.0,,1147.5,242.5,,1076.5,99.5,,625.0,221.0,,1266.5,654.0,
401,1572.5,374.0,,1633.0,545.0,,1147.5,242.5,,1077.5,99.5,,625.0,222.0,,1268.0,651.5,
402,1571.0,373.0,,1633.5,544.5,,1146.5,242.0,,1077.5,99.5,,625.0,222.0,,1267.0,652.5,
403,1572.0,374.0,,1632.0,545.0,,1146.5,241.5,,1076.5,99.5,,625.0,222.0,,1267.0,651.0,
404,1572.0,374.0,,1633.0,545.0,,1146.5,241.5,,1076.5,98.5,,624.0,222.0,,1268.0,652.0,
405,1572.0,374.0,,1632.5,545.5,,1147.5,242.0,,1077.5,98.5,,623.5,221.5,,1268.0,653.0,
406,1573.0,373.0,,1631.5,545.5,,1146.5,242.5,,1078.5,98.5,,623.0,221.0,,1268.0,652.5,
407,1572.0,373.5,,1631.5,545.5,,1145.5,241.5,,1077.5,100.5,,623.0,220.0,,1268.0,652.5,
408,1572.0,374.0,,1631.5,545.0,,1144.5,240.5,,1077.5,99.5,,622.0,219.0,,1266.5,651.0,
409,1572.0,373.0,,1630.5,545.5,,1144.5,240.0,,1077.5,99.5,,624.0,219.0,,1266.0,652.0,
410,1572.0,374.0,,1631.5,545.5,,1144.5,238.0,,1077.5,99.5,,624.0,217.0,,1268.0,653.5,
411,1572.0,373.5,,1630.5,544.5,,1144.5,237.0,,1077.5,99.5,,624.5,216.5,,1267.5,652.0,
412,1572.0,374.0,,1629.5,544.5,,1144.5,236.5,,1076.5,99.5,,625.0,217.0,,1267.5,652.0,
413,1572.0,373.0,,1630.0,545.0,,1144.5,237.0,,1076.5,100.5,,625.0,217.0,,1268.0,651.5,
414,1572.0,373.0,,1631.0,545.0,,1144.5,236.5,,1076.5,100.5,,626.0,218.0,,1265.0,651.0,
415,1572.0,373.5,,1629.5,545.5,,1143.5,236.5,,1076.5,100.5,,625.5,218.5,,1263.0,651.0,
416,1571.5,372.5,,1631.0,547.0,,1143.5,236.5,,1076.5,99.5,,624.5,218.5,,1264.0,651.0,
417,1571.0,372.5,,1630.0,545.0,,1142.5,237.0,,1076.5,100.5,,625.0,219.0,,1264.0,651.5,
418,1572.0,373.0,,1630.0,545.0,,1141.5,238.0,,1077.5,100.5,,626.5,219.5,,1262.0,651.0,
419,1572.5,372.5,,1631.0,544.0,,1141.5,237.5,,1077.5,99.5,,627.5,218.5,,1264.0,651.0,
420,1573.0,374.0,,1631.0,545.0,,1141.5,238.0,,1076.5,99.5,,628.0,218.0,,1264.0,650.5,
421,1572.0,373.0,,1631.0,545.0,,1141.5,237.5,,1077.5,99.5,,627.0,218.0,,1264.5,649.5,
422,1572.0,373.0,,1631.5,544.5,,1141.5,237.5,,1077.5,99.5,,627.5,217.5,,1266.5,650.0,
423,1572.0,373.5,,1631.5,546.5,,1141.5,237.5,,1077.5,99.5,,626.0,217.0,,1266.0,650.0,
424,1572.0,372.5,,1631.5,546.5,,1141.5,235.5,,1078.5,99.5,,626.0,218.0,,1264.0,650.5,
425,1572.5,372.5,,1631.5,547.5,,1140.5,234.0,,1077.5,98.5,,627.0,217.5,,1263.0,650.5,
426,1573.5,373.0,,1631.5,547.5,,1139.5,233.5,,1076.5,98.5,,626.0,216.0,,1263.0,650.5,
427,1573.0,373.5,,1632.0,547.0,,1138.5,234.5,,1076.5,98.5,,626.0,218.0,,1260.5,649.0,
428,1572.0,373.5,,1632.0,548.0,,1139.5,236.0,,1076.5,98.5,,626.0,217.0,,1260.5,647.5,
429,1573.0,374.0,,1632.5,547.5,,1139.5,235.5,,1076.5,98.5,,626.5,217.5,,1261.0,645.0,
430,1572.0,373.0,,1632.5,548.5,,1139.5,235.5,,1078.5,97.5,,626.0,218.0,,1262.0,646.0,
431,1573.5,374.0,,1631.5,549.5,,1138.5,235.5,,1077.5,97.5,,627.0,219.0,,1261.0,645.0,
432,1572.0,373.5,,1631.5,549.5,,1137.5,234.5,,1077.5,97.5,,627.0,218.0,,1261.0,645.5,
433,1572.5,373.0,,1632.5,549.5,,1136.5,233.5,,1077.5,96.5,,627.0,219.0,,1263.0,645.0,
434,1572.0,373.0,,1631.5,549.5,,1136.5,233.5,,1077.5,96.5,,627.0,219.0,,1262.0,645.0,
435,1572.0,373.0,,1631.5,549.5,,1135.5,232.5,,1078.5,95.5,,626.5,218.5,,1261.0,644.0,
436,1572.0,374.0,,1631.5,549.5,,1135.5,232.5,,1079.5,95.5,,627.0,218.0,,1260.0,644.5,
437,1572.0,374.0,,1631.5,549.5,,1136.5,232.5,,1078.5,95.5,,628.0,218.0,,1260.0,644.0,
438,1571.5,374.0,,1631.5,549.5,,1135.5,232.0,,1078.5,94.5,,630.0,218.0,,1259.0,644.0,
439,1571.5,373.5,,1631.0,549.5,,1137.5,231.5,,1079.5,94.5,,629.0,220.0,,1261.0,643.0,
440,1573.5,374.5,,1630.5,549.5,,1137.5,232.5,,1078.5,94.5,,628.0,219.0,,1260.5,642.5,
441,1573.0,374.0,,1629.5,548.5,,1138.5,233.5,,1077.5,94.5,,629.0,218.5,,1260.0,643.0,
442,1573.0,374.0,,1628.5,547.5,,1137.5,232.5,,1077.5,94.5,,627.5,218.5,,1261.0,642.0,
443,1573.0,373.0,,1628.5,547.5,,1137.5,232.5,,1077.5,94.5,,627.0,218.0,,1261.0,642.5,
444,1572.0,373.0,,1629.5,548.5,,1137.5,232.5,,1077.5,94.5,,626.0,218.0,,1260.0,642.0,
445,1573.0,373.5,,1629.5,548.5,,1135.5,233.0,,1077.0,93.5,,626.0,218.0,,1260.5,643.5,
446,1572.0,373.5,,1629.5,547.5,,1135.5,233.5,,1075.0,92.0,,626.0,220.0,,1260.0,644.0,
447,1572.5,373.5,,1630.5,547.5,,1137.5,233.0,,1075.0,92.0,,624.5,218.5,,1260.0,643.5,
448,1570.5,373.5,,1630.5,546.5,,1137.5,231.0,,1075.0,91.0,,624.5,218.5,,1260.0,643.0,
449,1571.5,374.5,,1630.5,547.5,,1137.5,230.0,,1075.5,91.0,,625.0,219.0,,1259.0,641.5,
450,1572.5,375.0,,1630.0,547.0,,1137.5,231.5,,1076.0,92.0,,625.0,219.0,,1259.0,643.5,
